"X","Lon","Lat","Week_Number","Chl","Temp","Salinity","MLD","uo","vo","Current_Speed","Solar_Flux","Heat_Flux","distanza_segmento","distanza_cumulata"
16590,12.375,45.146,1,0.787222802639008,20.7183513641357,34.0981101989746,11.9220561981201,0.102200374007225,-0.0154721178114414,0.103364901571026,256.016845703125,187.261108398438,0.0420000000000016,1.53912381928588
16591,12.375,45.146,2,1.11613976955414,20.5913200378418,33.4262161254883,11.931435585022,-0.0279296617954969,-0.0645973458886147,0.0703767227417146,191.244369506836,306.085754394531,0.0420000000000016,1.53912381928588
16592,12.375,45.146,3,1.90634667873383,20.7012577056885,33.629997253418,11.9214611053467,-0.0359070375561714,-0.0105482079088688,0.0374243241241445,335.584136962891,412.66796875,0.0420000000000016,1.53912381928588
16593,12.375,45.146,4,1.28202044963837,21.0498352050781,34.3039512634277,11.9167366027832,0.0134321348741651,-0.0183876119554043,0.0227711774113744,236.507034301758,407.186431884766,0.0420000000000016,1.53912381928588
16594,12.375,45.146,5,1.10312521457672,22.590970993042,33.911792755127,11.9468841552734,-0.042327556759119,-0.0557988882064819,0.07003669028642,193.185333251953,331.027984619141,0.0420000000000016,1.53912381928588
16595,12.375,45.146,6,0.988983035087585,24.1769638061523,33.2050399780273,11.93394947052,-0.03118478320539,-0.0222183410078287,0.03829027788757,313.984466552734,343.130096435547,0.0420000000000016,1.53912381928588
16596,12.375,45.146,7,0.938042879104614,23.9756336212158,34.0788383483887,11.8622999191284,-0.0195047128945589,0.0643975138664246,0.0672865039757269,275.928466796875,215.113388061523,0.0420000000000016,1.53912381928588
16597,12.375,45.146,8,0.763912320137024,25.2421760559082,32.8527526855469,11.840931892395,0.00105347705539316,-0.0362076126039028,0.0362229350602701,318.877838134766,314.155334472656,0.0420000000000016,1.53912381928588
16598,12.375,45.146,9,0.785098910331726,25.4891262054443,33.6717758178711,11.9301681518555,-0.0354104712605476,0.0192591175436974,0.0403089950687935,219.116287231445,226.195602416992,0.0420000000000016,1.53912381928588
16599,12.375,45.146,10,1.07719075679779,25.9322280883789,33.1017456054688,11.944465637207,-0.0886804312467575,-0.0265265926718712,0.0925628381419361,256.047454833984,193.906478881836,0.0420000000000016,1.53912381928588
16600,12.375,45.146,11,0.966776669025421,26.6150093078613,32.6164703369141,11.957447052002,0.0682290494441986,-0.0749894827604294,0.10138355740817,260.115600585938,61.9889717102051,0.0420000000000016,1.53912381928588
16601,12.375,45.146,12,1.00878942012787,25.9146423339844,33.8818321228027,12.0122995376587,-0.0208374708890915,0.0167030151933432,0.0267056344167816,275.899871826172,131.298370361328,0.0420000000000016,1.53912381928588
16602,12.375,45.146,13,1.38348031044006,25.4502696990967,34.1012420654297,11.9734344482422,0.00374749745242298,0.0859574526548386,0.0860391039241154,200.983840942383,61.149242401123,0.0420000000000016,1.53912381928588
