"Lon","Lat","Week_Number","Chl","distanza_segmento","distanza_cumulata"
12.875,45.563,21,0.783068120479584,0.0420000000000016,2.3936942479785
12.875,45.563,22,0.933341026306152,0.0420000000000016,2.3936942479785
12.875,45.563,23,0.863864183425903,0.0420000000000016,2.3936942479785
12.875,45.563,24,1.07655262947083,0.0420000000000016,2.3936942479785
12.875,45.563,25,1.01302564144135,0.0420000000000016,2.3936942479785
12.875,45.563,26,0.96806275844574,0.0420000000000016,2.3936942479785
12.875,45.563,27,0.971771061420441,0.0420000000000016,2.3936942479785
12.875,45.563,28,0.858894228935242,0.0420000000000016,2.3936942479785
12.875,45.563,29,0.851323843002319,0.0420000000000016,2.3936942479785
12.875,45.563,30,0.945952653884888,0.0420000000000016,2.3936942479785
12.875,45.563,31,0.454592078924179,0.0420000000000016,2.3936942479785
12.875,45.563,32,0.768245756626129,0.0420000000000016,2.3936942479785
12.875,45.563,33,0.949035286903381,0.0420000000000016,2.3936942479785
12.875,45.563,34,0.926785588264465,0.0420000000000016,2.3936942479785
12.875,45.563,35,0.88267570734024,0.0420000000000016,2.3936942479785
12.875,45.563,36,0.681562066078186,0.0420000000000016,2.3936942479785
12.875,45.563,37,0.48392242193222,0.0420000000000016,2.3936942479785
12.875,45.563,38,0.389769852161407,0.0420000000000016,2.3936942479785
12.875,45.563,39,0.259802758693695,0.0420000000000016,2.3936942479785
12.875,45.563,40,0.659387171268463,0.0420000000000016,2.3936942479785
12.875,45.563,41,0.605164051055908,0.0420000000000016,2.3936942479785
12.875,45.563,42,0.422073006629944,0.0420000000000016,2.3936942479785
12.875,45.563,43,0.434985429048538,0.0420000000000016,2.3936942479785
12.875,45.563,44,0.538169622421265,0.0420000000000016,2.3936942479785
12.875,45.563,45,0.669619262218475,0.0420000000000016,2.3936942479785
12.875,45.563,46,0.791540741920471,0.0420000000000016,2.3936942479785
12.875,45.563,47,0.862492501735687,0.0420000000000016,2.3936942479785
12.875,45.563,48,0.879874229431152,0.0420000000000016,2.3936942479785
12.875,45.563,49,1.04526770114899,0.0420000000000016,2.3936942479785
12.875,45.563,50,0.999670326709747,0.0420000000000016,2.3936942479785
12.875,45.563,51,0.708338379859924,0.0420000000000016,2.3936942479785
12.875,45.563,52,0.507467985153198,0.0420000000000016,2.3936942479785
12.875,45.563,53,0.552376747131348,0.0420000000000016,2.3936942479785
13.583,45.563,1,0.172866269946098,0.0419999999999998,3.57323018878572
13.583,45.563,2,0.304468780755997,0.0419999999999998,3.57323018878572
13.583,45.563,3,0.340691983699799,0.0419999999999998,3.57323018878572
13.583,45.563,4,0.35981759428978,0.0419999999999998,3.57323018878572
13.583,45.563,5,0.275905609130859,0.0419999999999998,3.57323018878572
13.583,45.563,6,0.221231997013092,0.0419999999999998,3.57323018878572
13.583,45.563,7,0.294880509376526,0.0419999999999998,3.57323018878572
13.583,45.563,8,0.187763124704361,0.0419999999999998,3.57323018878572
13.583,45.563,9,0.228820458054543,0.0419999999999998,3.57323018878572
13.583,45.563,10,0.331600725650787,0.0419999999999998,3.57323018878572
13.583,45.563,11,0.216533347964287,0.0419999999999998,3.57323018878572
13.583,45.563,12,0.389593541622162,0.0419999999999998,3.57323018878572
13.583,45.563,13,0.31823393702507,0.0419999999999998,3.57323018878572
13.583,45.563,14,0.254208296537399,0.0419999999999998,3.57323018878572
13.583,45.563,15,0.242185115814209,0.0419999999999998,3.57323018878572
13.583,45.563,16,0.21821640431881,0.0419999999999998,3.57323018878572
13.583,45.563,17,0.282572209835052,0.0419999999999998,3.57323018878572
13.583,45.563,18,0.37013766169548,0.0419999999999998,3.57323018878572
13.583,45.563,19,0.68144702911377,0.0419999999999998,3.57323018878572
13.583,45.563,20,0.499234616756439,0.0419999999999998,3.57323018878572
13.583,45.563,21,0.488216817378998,0.0419999999999998,3.57323018878572
13.583,45.563,22,0.946071565151215,0.0419999999999998,3.57323018878572
13.583,45.563,23,0.852778196334839,0.0419999999999998,3.57323018878572
13.583,45.563,24,0.785699784755707,0.0419999999999998,3.57323018878572
13.583,45.563,25,0.720377445220947,0.0419999999999998,3.57323018878572
13.583,45.563,26,0.615195155143738,0.0419999999999998,3.57323018878572
13.583,45.563,27,0.642860233783722,0.0419999999999998,3.57323018878572
13.583,45.563,28,0.777744770050049,0.0419999999999998,3.57323018878572
13.583,45.563,29,0.696414828300476,0.0419999999999998,3.57323018878572
13.583,45.563,30,0.738380193710327,0.0419999999999998,3.57323018878572
13.583,45.563,31,0.410306692123413,0.0419999999999998,3.57323018878572
13.583,45.563,32,0.695137143135071,0.0419999999999998,3.57323018878572
13.583,45.563,33,0.935502529144287,0.0419999999999998,3.57323018878572
13.583,45.563,34,0.665628492832184,0.0419999999999998,3.57323018878572
13.583,45.563,35,0.629653811454773,0.0419999999999998,3.57323018878572
13.583,45.563,36,0.668629467487335,0.0419999999999998,3.57323018878572
13.583,45.563,37,0.443815380334854,0.0419999999999998,3.57323018878572
13.583,45.563,38,0.348925322294235,0.0419999999999998,3.57323018878572
13.583,45.563,39,0.248286604881287,0.0419999999999998,3.57323018878572
13.583,45.563,40,0.401005208492279,0.0419999999999998,3.57323018878572
13.583,45.563,41,0.355629056692123,0.0419999999999998,3.57323018878572
13.583,45.563,42,0.278047531843185,0.0419999999999998,3.57323018878572
13.583,45.563,43,0.324875950813293,0.0419999999999998,3.57323018878572
13.583,45.563,44,0.600093364715576,0.0419999999999998,3.57323018878572
13.583,45.563,45,0.624358296394348,0.0419999999999998,3.57323018878572
13.583,45.563,46,0.682100415229797,0.0419999999999998,3.57323018878572
13.583,45.563,47,0.804649829864502,0.0419999999999998,3.57323018878572
13.583,45.563,48,0.956888198852539,0.0419999999999998,3.57323018878572
13.583,45.563,49,0.719304323196411,0.0419999999999998,3.57323018878572
13.583,45.563,50,0.644873082637787,0.0419999999999998,3.57323018878572
13.583,45.563,51,0.389424085617065,0.0419999999999998,3.57323018878572
13.583,45.563,52,0.349803984165192,0.0419999999999998,3.57323018878572
13.583,45.563,53,0.273273944854736,0.0419999999999998,3.57323018878572
13.625,45.563,1,0.163839161396027,0.0419999999999998,3.53123018878572
13.625,45.563,2,0.302593767642975,0.0419999999999998,3.53123018878572
13.625,45.563,3,0.311087101697922,0.0419999999999998,3.53123018878572
13.625,45.563,4,0.367556482553482,0.0419999999999998,3.53123018878572
13.625,45.563,5,0.256243824958801,0.0419999999999998,3.53123018878572
13.625,45.563,6,0.214913055300713,0.0419999999999998,3.53123018878572
13.625,45.563,7,0.283717930316925,0.0419999999999998,3.53123018878572
13.625,45.563,8,0.179858043789864,0.0419999999999998,3.53123018878572
13.625,45.563,9,0.201663449406624,0.0419999999999998,3.53123018878572
